time,close,high,low,open,volumefrom,volumeto
1519730460,0.0351,0.0353,0.035,0.0353,376995.29,13241.16
1519730520,0.0352,0.0352,0.035,0.0351,260962.07,9163.67
1519730580,0.0352,0.0352,0.0352,0.0352,8734,307.44
1519730640,0.0352,0.0353,0.0351,0.0352,167786.79,5908.56
1519730700,0.0351,0.0352,0.0351,0.0352,88680.39,3113.45
1519730760,0.0351,0.0351,0.0351,0.0351,143105.66,5023.01
1519730820,0.0353,0.0353,0.0351,0.0351,69496.5,2446.87
1519730880,0.0353,0.0353,0.0352,0.0353,61005.73,2148.42
1519730940,0.0353,0.0354,0.0352,0.0353,259556.93,9161.43
1519731000,0.0353,0.0354,0.0353,0.0353,159223.11,5620.63
1519731060,0.0353,0.0354,0.0353,0.0353,106307.83,3756.73
1519731120,0.0353,0.0354,0.0353,0.0353,22075.42,779.45
1519731180,0.0353,0.0353,0.0352,0.0353,94976.75,3350
1519731240,0.0353,0.0353,0.0353,0.0353,167696.7,5919.69
1519731300,0.0353,0.0353,0.0352,0.0353,23500.78,829.27
1519731360,0.0352,0.0353,0.0352,0.0353,98379.25,3462.95
1519731420,0.0352,0.0352,0.0351,0.0352,135494.36,4757.89
1519731480,0.0352,0.0352,0.0352,0.0352,0,0
1519731540,0.0352,0.0352,0.0352,0.0352,26381.56,928.63
1519731600,0.0352,0.0352,0.0352,0.0352,24600,865.92
1519731660,0.0353,0.0353,0.0352,0.0352,132282.45,4663.75
1519731720,0.0353,0.0353,0.0353,0.0353,59706.54,2107.64
1519731780,0.0354,0.0355,0.0354,0.0355,27575.59,976.18
1519731840,0.0354,0.0355,0.0354,0.0354,169215.62,5991.35
1519731900,0.0355,0.0355,0.0353,0.0354,321293.01,11390.25
1519731960,0.0355,0.0356,0.0355,0.0355,218995.43,7775.34
1519732020,0.0356,0.0356,0.0355,0.0355,131617.47,4680.98
1519732080,0.0355,0.0356,0.0355,0.0356,228098.77,8119.63
1519732140,0.0356,0.0356,0.0355,0.0355,12671.26,449.99
1519732200,0.0355,0.0356,0.0355,0.0356,89212.65,3167.29
1519732260,0.0355,0.0356,0.0355,0.0355,41118.85,1460.24
1519732320,0.0355,0.0355,0.0355,0.0355,177849.16,6313.65
1519732380,0.0355,0.0356,0.0355,0.0355,226437.72,8040.29
1519732440,0.0356,0.0356,0.0355,0.0355,2850.23,101.46
1519732500,0.0355,0.0356,0.0355,0.0356,1780.72,63.22
1519732560,0.0355,0.0356,0.0355,0.0355,211889.75,7525.08
1519732620,0.0355,0.0355,0.0355,0.0355,261777.58,9293.1
1519732680,0.0356,0.0356,0.0355,0.0355,3051.57,108.64
1519732740,0.0355,0.0356,0.0354,0.0356,492846.83,17489.68
1519732800,0.0355,0.0356,0.0354,0.0355,78619.74,2793.86
1519732860,0.0355,0.0355,0.0355,0.0355,73610.72,2613.18
1519732920,0.0355,0.0356,0.0355,0.0355,47397.66,1682.72
1519732980,0.0356,0.0356,0.0355,0.0355,839279.64,29871.52
1519733040,0.0356,0.0357,0.0356,0.0356,79755.9,2839.49
1519733100,0.0356,0.0356,0.0356,0.0356,221343.72,7879.84
1519733160,0.0356,0.0357,0.0356,0.0356,122290.46,4353.54
1519733220,0.0356,0.0356,0.0356,0.0356,359120.63,12784.69
1519733280,0.0356,0.0357,0.0356,0.0356,87404.31,3115.39
1519733340,0.0357,0.0357,0.0356,0.0356,183568.2,6535.03
1519733400,0.0356,0.0357,0.0356,0.0357,34868.57,1241.51
1519733460,0.0356,0.0357,0.0356,0.0356,144860.56,5158.49
1519733520,0.0356,0.0356,0.0356,0.0356,8136.96,289.68
1519733580,0.0356,0.0357,0.0356,0.0356,417475.37,14897.53
1519733640,0.0357,0.0357,0.0356,0.0356,55142.16,1968.1
1519733700,0.0357,0.0357,0.0356,0.0357,15483.8,552.72
1519733760,0.0357,0.0357,0.0356,0.0357,364727.34,13018.44
1519733820,0.0357,0.0358,0.0357,0.0357,484323.9,17316.57
1519733880,0.0357,0.0357,0.0357,0.0357,14069.84,502.29
1519733940,0.0357,0.0357,0.0357,0.0357,111269.79,3972.33
1519734000,0.0357,0.0357,0.0356,0.0357,7639.49,272.53
1519734060,0.0357,0.0357,0.0357,0.0357,15804.45,564.22
1519734120,0.0357,0.0357,0.0357,0.0357,9729.19,347.33
1519734180,0.0356,0.0357,0.0356,0.0357,69396.42,2472.31
1519734240,0.0357,0.0357,0.0356,0.0356,108709.86,3880.72
1519734300,0.0357,0.0357,0.0356,0.0357,186656.76,6659.07
1519734360,0.0356,0.0357,0.0356,0.0357,16239.84,579.61
1519734420,0.0357,0.0357,0.0356,0.0356,8712.58,311.04
1519734480,0.0357,0.0357,0.0356,0.0357,49449.14,1761.36
1519734540,0.0356,0.0357,0.0356,0.0357,23025.13,819.69
1519734600,0.0355,0.0356,0.0355,0.0356,29401.51,1043.86
1519734660,0.0355,0.0356,0.0354,0.0355,487700.18,17310.03
1519734720,0.0354,0.0355,0.0354,0.0355,280489.07,9930.31
1519734780,0.0354,0.0354,0.0354,0.0354,174723.66,6185.22
1519734840,0.0354,0.0354,0.0354,0.0354,0,0
1519734900,0.0354,0.0354,0.0354,0.0354,880.96,31.19
1519734960,0.0355,0.0355,0.0354,0.0354,12278.46,435.89
1519735020,0.0355,0.0355,0.0355,0.0355,7897.83,280.37
1519735080,0.0354,0.0355,0.0354,0.0355,8229.5,292.1
1519735140,0.0354,0.0354,0.0354,0.0354,0,0
1519735200,0.0355,0.0355,0.0354,0.0354,14450.23,512.98
1519735260,0.0354,0.0355,0.0354,0.0355,108747.62,3849.84
1519735320,0.0355,0.0355,0.0354,0.0354,226644.59,8037.62
1519735380,0.0356,0.0356,0.0355,0.0355,17278.02,614.19
1519735440,0.0355,0.0356,0.0355,0.0356,172941,6139.7
1519735500,0.0356,0.0356,0.0355,0.0355,5.7,0.2029
1519735560,0.0355,0.0356,0.0355,0.0356,87722.85,3114.16
1519735620,0.0355,0.0355,0.0355,0.0355,43372.25,1539.71
1519735680,0.0355,0.0355,0.0355,0.0355,3935.22,139.7
1519735740,0.0354,0.0355,0.0354,0.0355,80000,2832
1519735800,0.0354,0.0354,0.0354,0.0354,71487.72,2530.67
1519735860,0.0355,0.0355,0.0354,0.0354,141782.55,5033.13
1519735920,0.0355,0.0355,0.0355,0.0355,8142.6,289.06
1519735980,0.0355,0.0355,0.0355,0.0355,176671.59,6271.84
1519736040,0.0354,0.0355,0.0354,0.0355,50.81,1.8
1519736100,0.0354,0.0355,0.0354,0.0354,13319.98,472.81
1519736160,0.0354,0.0354,0.0354,0.0354,29688.11,1050.96
1519736220,0.0356,0.0356,0.0354,0.0354,275608.01,9809.41
1519736280,0.0356,0.0358,0.0356,0.0356,165658.09,5909.03
1519736340,0.0356,0.0356,0.0355,0.0356,54552.77,1938.31
1519736400,0.0356,0.0357,0.0355,0.0356,279692.07,9943.57
1519736460,0.0356,0.0357,0.0355,0.0356,103213.88,3671.36
1519736520,0.0356,0.0356,0.0355,0.0356,25603.59,910.88
1519736580,0.0356,0.0356,0.0356,0.0356,2808.99,100
1519736640,0.0356,0.0356,0.0356,0.0356,2184.45,77.77
1519736700,0.0356,0.0357,0.0356,0.0356,38504.55,1372.44
1519736760,0.0356,0.0357,0.0356,0.0356,38452.95,1370.2
1519736820,0.0357,0.0357,0.0356,0.0356,6257.93,223.02
1519736880,0.0356,0.0357,0.0356,0.0357,11642.47,414.47
1519736940,0.0356,0.0356,0.0356,0.0356,5923,210.86
1519737000,0.0356,0.0356,0.0356,0.0356,26900.75,957.67
1519737060,0.0356,0.0356,0.0356,0.0356,2227.25,79.29
1519737120,0.0355,0.0356,0.0355,0.0356,5117.86,182.05
1519737180,0.0356,0.0356,0.0355,0.0355,4204.19,149.67
1519737240,0.0355,0.0356,0.0355,0.0356,105171.08,3740.77
1519737300,0.0356,0.0356,0.0355,0.0355,17305.53,616.08
1519737360,0.0356,0.0356,0.0356,0.0356,26162,931.37
1519737420,0.0356,0.0356,0.0356,0.0356,7671.46,273.1
1519737480,0.0356,0.0356,0.0356,0.0356,0,0
1519737540,0.0355,0.0356,0.0355,0.0356,27484.71,977.81
1519737600,0.0355,0.0356,0.0355,0.0355,215324.21,7644.48
1519737660,0.0354,0.0355,0.0354,0.0355,87208.82,3093.53
1519737720,0.0355,0.0355,0.0354,0.0354,215655.66,7646.71
1519737780,0.0355,0.0355,0.0354,0.0355,29743.4,1055.31
1519737840,0.0355,0.0355,0.0355,0.0355,32412.98,1150.66
1519737900,0.0356,0.0356,0.0355,0.0355,85657.7,3044.49
1519737960,0.0355,0.0356,0.0355,0.0356,55053.62,1955.17
1519738020,0.0357,0.0357,0.0355,0.0355,159347.97,5680.79
1519738080,0.0356,0.0357,0.0356,0.0357,17304.06,616.02
1519738140,0.0357,0.0357,0.0356,0.0356,27207.92,969.39
1519738200,0.0358,0.0358,0.0356,0.0357,225817.52,8064.12
1519738260,0.0358,0.0359,0.0358,0.0358,467142.28,16729.66
1519738320,0.0357,0.0358,0.0357,0.0358,137051.56,4900.21
1519738380,0.0357,0.0358,0.0357,0.0357,104718.76,3739.46
1519738440,0.0356,0.0357,0.0356,0.0357,24396.65,869.74
1519738500,0.0356,0.0357,0.0356,0.0356,8977.4,319.62
1519738560,0.0356,0.0356,0.0356,0.0356,52670.84,1875.08
1519738620,0.0356,0.0356,0.0356,0.0356,0,0
1519738680,0.0356,0.0356,0.0355,0.0356,80049.28,2849.05
1519738740,0.0357,0.0357,0.0356,0.0356,34668.75,1235.43
1519738800,0.0356,0.0357,0.0356,0.0357,51536.83,1838.85
1519738860,0.0356,0.0357,0.0356,0.0356,235854.37,8412.14
1519738920,0.0355,0.0356,0.0355,0.0356,109774.5,3902.09
1519738980,0.0356,0.0356,0.0355,0.0355,449630.68,15979.42
1519739040,0.0355,0.0356,0.0354,0.0356,337913.46,11966.26
1519739100,0.0355,0.0355,0.0355,0.0355,0,0
1519739160,0.0355,0.0355,0.0355,0.0355,0,0
1519739220,0.0355,0.0355,0.0355,0.0355,129985.65,4614.49
1519739280,0.0356,0.0356,0.0355,0.0355,152235.61,5409.99
1519739340,0.0357,0.0357,0.0356,0.0356,192054.72,6851.97
1519739400,0.0358,0.0358,0.0357,0.0357,29148.76,1043.52
1519739460,0.0358,0.0358,0.0358,0.0358,0,0
1519739520,0.0358,0.0358,0.0357,0.0358,256015.04,9149.78
1519739580,0.0358,0.0358,0.0358,0.0358,282149.02,10100.93
1519739640,0.037,0.0371,0.0357,0.0358,941307.65,34789.39
1519739700,0.0378,0.0379,0.037,0.037,1174284.81,43892.85
1519739760,0.0377,0.0383,0.0377,0.0378,1701247.42,64570.5
1519739820,0.0375,0.0379,0.0375,0.0377,544976.54,20569.95
1519739880,0.0382,0.0382,0.0375,0.0375,726990.85,27537.11
1519739940,0.0386,0.0386,0.038,0.0382,1587185.7,60987.19
1519740000,0.0386,0.0389,0.0386,0.0386,1159316.12,44897.65
1519740060,0.0381,0.0386,0.038,0.0386,1509600.48,57641.84
1519740120,0.0385,0.0386,0.0381,0.0381,1378968.37,52957.09
1519740180,0.0385,0.0387,0.0383,0.0385,2501961.97,96329.47
1519740240,0.0379,0.0385,0.0379,0.0385,1253631.95,47789.07
1519740300,0.0382,0.0383,0.0379,0.0379,1466377.37,55869.61
1519740360,0.0383,0.0385,0.0382,0.0382,1886662.37,72299.34
1519740420,0.0383,0.0383,0.0381,0.0383,845272.68,32330.68
1519740480,0.0382,0.0385,0.0382,0.0383,646452.2,24799.18
1519740540,0.0382,0.0383,0.0381,0.0382,464537.34,17766.01
1519740600,0.0379,0.0382,0.0379,0.0382,671188.44,25525.96
1519740660,0.0377,0.0379,0.0376,0.0379,996638.74,37631.2
1519740720,0.0379,0.038,0.0377,0.0377,918308.89,34785.87
1519740780,0.038,0.0381,0.0379,0.0379,142147.51,5401.92
1519740840,0.038,0.038,0.0379,0.038,142756.24,5420.57
1519740900,0.038,0.0382,0.0379,0.038,954893.84,36355.35
1519740960,0.0379,0.0381,0.0379,0.038,219026.36,8312.24
1519741020,0.0379,0.038,0.0379,0.0379,559820.87,21268.56
1519741080,0.0378,0.038,0.0378,0.0379,518311.56,19610.62
1519741140,0.0378,0.0378,0.0375,0.0378,762609.55,28755.15
1519741200,0.0379,0.038,0.0376,0.0378,835136.69,31570.24
1519741260,0.0379,0.038,0.0377,0.0379,918474.86,34768.58
1519741320,0.0379,0.038,0.0377,0.0379,740013.72,28019.47
1519741380,0.0378,0.038,0.0376,0.0379,778895.22,29393.73
1519741440,0.0378,0.0379,0.0377,0.0378,586007.21,22133.18
1519741500,0.0377,0.0378,0.0377,0.0378,601329.3,22713.19
1519741560,0.0375,0.0377,0.0375,0.0377,599770.06,22573.64
1519741620,0.0378,0.0378,0.0374,0.0375,1228944.78,46276.93
1519741680,0.0377,0.0378,0.0376,0.0378,791192.36,29826.57
1519741740,0.0377,0.0377,0.0376,0.0377,188015.94,7083.38
1519741800,0.0378,0.0378,0.0376,0.0377,411018.62,15481.22
1519741860,0.0378,0.0378,0.0378,0.0378,327344.77,12373.63
1519741920,0.0377,0.0379,0.0377,0.0378,56631.46,2137.46
1519741980,0.0376,0.0378,0.0376,0.0377,252401.36,9509.67
1519742040,0.0378,0.0379,0.0376,0.0376,696398.88,26279.09
1519742100,0.0378,0.0379,0.0377,0.0378,322665.15,12209.27
1519742160,0.0377,0.0379,0.0377,0.0378,286230.5,10822.48
1519742220,0.0378,0.0378,0.0377,0.0377,107998.65,4080.17
1519742280,0.0377,0.0378,0.0377,0.0378,321694.12,12138.48
1519742340,0.0377,0.0378,0.0377,0.0377,46585.61,1757.6
1519742400,0.0374,0.0377,0.0374,0.0377,292574.91,10962.38
1519742460,0.0374,0.0376,0.0374,0.0374,375601.22,14097.08
1519742520,0.0373,0.0375,0.0373,0.0374,496123.21,18529.76
1519742580,0.0374,0.0376,0.0373,0.0373,184189.72,6902.71
1519742640,0.0375,0.0376,0.0374,0.0374,476177.47,17859.24
1519742700,0.0376,0.0376,0.0375,0.0375,15793.1,592.52
1519742760,0.0376,0.0376,0.0376,0.0376,47447.74,1784.03
1519742820,0.0376,0.0376,0.0375,0.0376,373838.95,14046.7
1519742880,0.0376,0.0376,0.0376,0.0376,209931.51,7893.42
1519742940,0.0376,0.0376,0.0375,0.0376,11153.36,419.12
1519743000,0.0376,0.0376,0.0375,0.0376,31861.58,1197.31
1519743060,0.0376,0.0377,0.0375,0.0376,334838.42,12584.85
1519743120,0.0376,0.0377,0.0376,0.0376,43470.66,1638.67
1519743180,0.0376,0.0377,0.0376,0.0376,101631.42,3825.23
1519743240,0.0377,0.0377,0.0376,0.0376,267545.56,10065.36
1519743300,0.0376,0.0377,0.0376,0.0377,313614.11,11795.05
1519743360,0.0377,0.0378,0.0376,0.0376,123913.76,4680.06
1519743420,0.0377,0.0378,0.0376,0.0377,336071.44,12688.28
1519743480,0.0377,0.0377,0.0376,0.0377,41385.42,1558.73
1519743540,0.0376,0.0377,0.0376,0.0377,521104.23,19597.81
1519743600,0.0376,0.0377,0.0375,0.0376,158395.14,5954.83
1519743660,0.0376,0.0376,0.0376,0.0376,75661.95,2844.89
1519743720,0.0376,0.0377,0.0375,0.0376,138386.1,5196.42
1519743780,0.0374,0.0376,0.0374,0.0376,468773.8,17549.91
1519743840,0.0373,0.0375,0.0373,0.0374,88361.39,3302.73
1519743900,0.0372,0.0373,0.0372,0.0373,762200.11,28363.99
1519743960,0.037,0.0372,0.0369,0.0372,739059.23,27434.84
1519744020,0.0372,0.0372,0.0369,0.037,513434.57,19015.71
1519744080,0.037,0.0372,0.037,0.0372,60626.4,2244.57
1519744140,0.0371,0.0371,0.037,0.037,521893.17,19360.77
1519744200,0.037,0.0371,0.0368,0.0371,780244.42,28793.32
1519744260,0.037,0.037,0.0369,0.037,158438.04,5852.18
1519744320,0.0371,0.0372,0.0369,0.037,80744.57,2991.98
1519744380,0.0371,0.0372,0.0371,0.0371,63765.05,2371.33
1519744440,0.0372,0.0374,0.0371,0.0371,536239.63,19953.42
1519744500,0.037,0.0373,0.037,0.0372,393995.63,14612.32
1519744560,0.0372,0.0374,0.037,0.037,1128811.17,42003.93
1519744620,0.037,0.0372,0.037,0.0372,313672.29,11643.51
1519744680,0.0371,0.0371,0.037,0.037,292411.62,10846.64
1519744740,0.0371,0.0373,0.0371,0.0371,595844.61,22156.19
1519744800,0.0372,0.0372,0.0371,0.0371,58647.72,2180.98
1519744860,0.0372,0.0373,0.0372,0.0372,283575.53,10569.81
1519744920,0.0371,0.0372,0.0371,0.0372,324488.92,12038.54
1519744980,0.0371,0.0371,0.037,0.0371,595432.95,22090.27
1519745040,0.0372,0.0373,0.0371,0.0371,212207.59,7888.02
1519745100,0.0372,0.0373,0.0372,0.0372,17819.18,663.28
1519745160,0.0373,0.0373,0.0372,0.0372,15603.39,580.45
1519745220,0.0373,0.0373,0.0372,0.0373,148275.98,5529.52
1519745280,0.0371,0.0373,0.0371,0.0373,104012.43,3866.06
1519745340,0.0372,0.0372,0.037,0.0371,380111.33,14107.65
1519745400,0.0372,0.0373,0.037,0.0372,268634.63,9977.76
1519745460,0.0371,0.0373,0.0371,0.0372,406420.95,15113.05
1519745520,0.0373,0.0374,0.0371,0.0371,386383.68,14404.3
1519745580,0.0373,0.0373,0.0373,0.0373,186360.78,6951.26
1519745640,0.0373,0.0373,0.0372,0.0373,27424.71,1022.87
1519745700,0.0373,0.0373,0.0372,0.0373,19950.5,742.16
1519745760,0.0373,0.0374,0.0372,0.0373,113964.22,4251.97
1519745820,0.0373,0.0373,0.0372,0.0373,417446.52,15561.25
1519745880,0.0372,0.0373,0.0372,0.0373,56704.95,2112.42
1519745940,0.0372,0.0372,0.0372,0.0372,251467.38,9354.59
1519746000,0.0372,0.0372,0.0371,0.0372,1010,37.47
1519746060,0.0371,0.0372,0.0371,0.0372,2,0.0742
1519746120,0.0372,0.0372,0.0371,0.0371,84439.11,3139.23
1519746180,0.0371,0.0373,0.0371,0.0372,125055.07,4651.78
1519746240,0.0373,0.0373,0.0371,0.0371,152586.55,5663.19
1519746300,0.0372,0.0373,0.0372,0.0373,8192.72,304.77
1519746360,0.0372,0.0372,0.0372,0.0372,290991.11,10824.87
1519746420,0.0371,0.0372,0.0371,0.0372,167944.91,6244.73
1519746480,0.037,0.0371,0.037,0.0371,100302.03,3719.8
1519746540,0.0371,0.0372,0.037,0.037,243635.44,9034.68
1519746600,0.0371,0.0372,0.0371,0.0371,53641.6,1991.51
1519746660,0.0372,0.0373,0.0371,0.0371,210686.01,7830.86
1519746720,0.0373,0.0373,0.0372,0.0372,93194.43,3469.56
1519746780,0.0374,0.0375,0.0373,0.0373,654451.81,24428.08
1519746840,0.0374,0.0375,0.0373,0.0374,489799,18304.26
1519746900,0.0375,0.0375,0.0373,0.0374,200816.02,7498.52
1519746960,0.0375,0.0375,0.0374,0.0375,178723.73,6700.16
1519747020,0.0375,0.0375,0.0374,0.0375,158827.79,5944.64
1519747080,0.0374,0.0376,0.0374,0.0375,738226.44,27700.15
1519747140,0.0375,0.0375,0.0374,0.0374,252650.44,9472.27
1519747200,0.0374,0.0375,0.0374,0.0375,279426.34,10478.26
1519747260,0.0375,0.0375,0.0374,0.0374,321055.98,12037.17
1519747320,0.0375,0.0375,0.0374,0.0375,47055.32,1760.7
1519747380,0.0376,0.0376,0.0375,0.0375,56727.13,2129.16
1519747440,0.0375,0.0376,0.0375,0.0376,79739.62,2992.54
1519747500,0.0376,0.0376,0.0375,0.0375,60327.36,2268.31
1519747560,0.0376,0.0376,0.0376,0.0376,44512.39,1673.67
1519747620,0.0377,0.0377,0.0376,0.0376,88317.49,3326.57
1519747680,0.0377,0.0377,0.0377,0.0377,89494.78,3373.95
1519747740,0.0377,0.0377,0.0377,0.0377,29932.4,1128.45
1519747800,0.0376,0.0377,0.0376,0.0377,50345.37,1896.28
1519747860,0.0375,0.0377,0.0375,0.0376,104617.18,3931.04
1519747920,0.0377,0.0377,0.0375,0.0375,330283.38,12412.5
1519747980,0.0376,0.0377,0.0375,0.0377,199398.85,7510.44
1519748040,0.0376,0.0376,0.0375,0.0376,30567.63,1148.35
1519748100,0.0376,0.0376,0.0376,0.0376,4576.69,172.08
1519748160,0.0374,0.0376,0.0374,0.0376,103004.92,3859.82
1519748220,0.0374,0.0374,0.0374,0.0374,32119.89,1201.28
1519748280,0.0374,0.0374,0.0374,0.0374,16814.48,628.86
1519748340,0.0372,0.0375,0.0372,0.0374,220193.19,8219.57
1519748400,0.0372,0.0373,0.0372,0.0372,149660.05,5571.35
1519748460,0.0372,0.0372,0.0372,0.0372,29894.41,1112.07
1519748520,0.0372,0.0372,0.0372,0.0372,0,0
1519748580,0.0371,0.0372,0.0371,0.0372,99720.85,3699.64
1519748640,0.0371,0.0371,0.0371,0.0371,90325.02,3351.06
1519748700,0.0371,0.0371,0.0371,0.0371,272937.82,10125.99
1519748760,0.037,0.0371,0.037,0.0371,134807.52,4987.88
1519748820,0.037,0.0371,0.037,0.037,29072.21,1076.18
1519748880,0.0371,0.0371,0.037,0.037,5000,185.5
1519748940,0.0371,0.0371,0.037,0.0371,185066.63,6865.97
1519749000,0.0372,0.0374,0.037,0.0371,122725.58,4561.29
1519749060,0.037,0.0372,0.0369,0.0372,97737.28,3619.43
1519749120,0.0368,0.037,0.0368,0.037,271155.46,10002.13
1519749180,0.0369,0.037,0.0368,0.0368,389496.29,14335.57
1519749240,0.037,0.037,0.0369,0.0369,115484.65,4266.58
1519749300,0.0368,0.037,0.0368,0.037,252297.27,9307.64
1519749360,0.0369,0.0369,0.0368,0.0368,102322.5,3766.93
1519749420,0.0368,0.0369,0.0367,0.0369,157882.84,5800.18
1519749480,0.0367,0.0368,0.0366,0.0368,197445.9,7242.54
1519749540,0.0366,0.0367,0.0366,0.0367,127503.85,4675.76
1519749600,0.0368,0.0368,0.0366,0.0366,90000,3312
1519749660,0.0369,0.0369,0.0368,0.0368,23519.2,867.86
1519749720,0.0369,0.0369,0.0368,0.0369,107908.72,3972.51
1519749780,0.0369,0.0369,0.0368,0.0369,107421.08,3955.88
1519749840,0.037,0.037,0.0369,0.0369,23013.95,849.33
1519749900,0.0369,0.037,0.0369,0.037,87943.95,3245.33
1519749960,0.0369,0.037,0.0369,0.0369,40507.56,1496.64
1519750020,0.037,0.037,0.0369,0.0369,31494.44,1163.34
1519750080,0.037,0.037,0.037,0.037,38665.55,1430.63
1519750140,0.0369,0.0371,0.0369,0.037,132548.77,4903.15
1519750200,0.0369,0.0369,0.0369,0.0369,270596.55,9985.01
1519750260,0.037,0.037,0.0369,0.0369,28944.12,1069.25
1519750320,0.037,0.037,0.037,0.037,0,0
1519750380,0.037,0.0371,0.037,0.037,76919.01,2846.5
1519750440,0.037,0.037,0.0369,0.037,36334.51,1342.2
1519750500,0.037,0.037,0.037,0.037,1000,37
1519750560,0.0369,0.037,0.0369,0.037,15655.1,577.67
1519750620,0.0369,0.0369,0.0369,0.0369,18699.74,690.02
1519750680,0.037,0.037,0.0369,0.0369,1000,37
1519750740,0.0368,0.037,0.0368,0.037,109678.14,4039.68
1519750800,0.0367,0.0368,0.0366,0.0368,185935.21,6831.85
1519750860,0.0366,0.0367,0.0366,0.0367,84336.54,3095.05
1519750920,0.0366,0.0366,0.0365,0.0366,129246.19,4725.09
1519750980,0.0366,0.0366,0.0366,0.0366,196687.95,7198.78
1519751040,0.0365,0.0366,0.0365,0.0366,12019.86,438.72
1519751100,0.0364,0.0365,0.0364,0.0365,153258.84,5593.93
1519751160,0.0366,0.0366,0.0364,0.0364,144215.27,5273.08
1519751220,0.0368,0.0369,0.0366,0.0366,98623.55,3625.66
1519751280,0.0369,0.0369,0.0368,0.0368,255674.93,9419.31
1519751340,0.0369,0.0369,0.0369,0.0369,288320.68,10639.03
1519751400,0.0368,0.0369,0.0367,0.0369,48251.07,1774.63
1519751460,0.0366,0.0368,0.0366,0.0368,33503.75,1231.46
1519751520,0.0367,0.0369,0.0366,0.0366,88912.7,3277.5
1519751580,0.0367,0.0368,0.0367,0.0367,43931.19,1613.88
1519751640,0.0367,0.0369,0.0367,0.0367,64788.53,2386.97
1519751700,0.0368,0.037,0.0367,0.0367,95141.52,3511.57
1519751760,0.037,0.037,0.0368,0.0368,121394.9,4487.78
1519751820,0.0368,0.0371,0.0368,0.037,111566.6,4119.34
1519751880,0.037,0.037,0.0368,0.0368,37106.04,1371.16
1519751940,0.0369,0.037,0.0369,0.037,61904.07,2284.26
1519752000,0.037,0.037,0.0369,0.0369,5135.14,190
1519752060,0.037,0.037,0.037,0.037,0,0
1519752120,0.037,0.037,0.037,0.037,0,0
1519752180,0.037,0.0371,0.037,0.037,13699.6,507.32
1519752240,0.0373,0.0373,0.037,0.037,30463.75,1133.16
1519752300,0.0375,0.0375,0.0372,0.0373,248344.76,9298.12
1519752360,0.0379,0.0379,0.0375,0.0375,725294.79,27351.03
1519752420,0.038,0.038,0.0377,0.0379,673458.9,25493.16
1519752480,0.0379,0.0381,0.0379,0.038,411518.51,15630.86
1519752540,0.0381,0.0381,0.0379,0.0379,76746.21,2920.44
1519752600,0.0381,0.0382,0.038,0.0381,607071.91,23098.14
1519752660,0.038,0.0381,0.038,0.0381,1177699.37,44849.09
1519752720,0.038,0.038,0.038,0.038,967.84,36.78
1519752780,0.0375,0.038,0.0375,0.038,889525.44,33628.66
1519752840,0.0376,0.0377,0.0375,0.0375,14164.56,532.79
1519752900,0.0377,0.0377,0.0376,0.0376,84383.24,3175.04
1519752960,0.0377,0.0377,0.0377,0.0377,2752.27,103.76
1519753020,0.0377,0.0377,0.0376,0.0377,7253.29,273.45
1519753080,0.0377,0.0377,0.0377,0.0377,9443.2,356.01
1519753140,0.0377,0.0378,0.0377,0.0377,75261.28,2837.76
1519753200,0.0377,0.0377,0.0377,0.0377,16427.24,619.31
1519753260,0.0378,0.0378,0.0377,0.0377,4181.51,158.06
1519753320,0.0377,0.0378,0.0377,0.0378,16086.58,606.46
1519753380,0.0377,0.0377,0.0377,0.0377,29770.94,1122.36
1519753440,0.0377,0.0377,0.0377,0.0377,18493.13,697.19
1519753500,0.0377,0.0377,0.0376,0.0377,114999.92,4332.77
1519753560,0.0375,0.0377,0.0375,0.0377,138004.6,5182.63
1519753620,0.0374,0.0375,0.0373,0.0375,77863.7,2911.74
1519753680,0.0375,0.0375,0.0374,0.0374,14645.07,549.19
1519753740,0.0375,0.0375,0.0375,0.0375,32992.8,1237.23
1519753800,0.0375,0.0375,0.0375,0.0375,3772.38,141.46
1519753860,0.0375,0.0375,0.0375,0.0375,0,0
1519753920,0.0375,0.0375,0.0375,0.0375,96402.91,3615.11
1519753980,0.0375,0.0375,0.0375,0.0375,0,0
1519754040,0.0375,0.0375,0.0375,0.0375,0,0
1519754100,0.0375,0.0375,0.0375,0.0375,0,0
1519754160,0.0375,0.0375,0.0375,0.0375,10000,375
1519754220,0.0376,0.0376,0.0375,0.0375,82776.58,3110
1519754280,0.0375,0.0376,0.0375,0.0376,22814.49,855.54
1519754340,0.0375,0.0376,0.0375,0.0375,83811.13,3146.27
1519754400,0.0375,0.0375,0.0375,0.0375,10979.45,411.73
1519754460,0.0375,0.0375,0.0375,0.0375,0,0
1519754520,0.0375,0.0375,0.0375,0.0375,38572.64,1446.47
1519754580,0.0375,0.0375,0.0374,0.0375,72298.39,2705.31
1519754640,0.0375,0.0375,0.0375,0.0375,22673.93,850.27
1519754700,0.0376,0.0377,0.0374,0.0375,233269.33,8764.41
1519754760,0.0375,0.0376,0.0375,0.0376,7329.33,274.85
1519754820,0.0375,0.0375,0.0375,0.0375,8215.93,308.1
1519754880,0.0375,0.0375,0.0375,0.0375,0,0
1519754940,0.0375,0.0375,0.0375,0.0375,0,0
